#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
296	-0.0639269168966	-146.036596122	0.30212499995	-146.072942127	-145.851590693
297	-0.0867939506221	-146.103674648	0.302187006881	-146.032612711	-145.810257837
298	-0.0763240076247	-146.186392299	0.301993585323	-146.356756918	-146.135564146
299	-0.0738827797154	-146.263995371	0.301745230493	-146.430480318	-146.199938098
300	-0.0890380723762	-146.285338141	0.301939144574	-146.171985272	-145.94851514
301	-0.0691824579394	-146.371239062	0.301476644685	-146.615233485	-146.379907681
302	-0.073580104729	-146.480483554	0.301584868745	-146.680781536	-146.449793297
303	-0.0925789417441	-146.509566896	0.301399671059	-146.562486485	-146.336463303
304	-0.067603500855	-146.582127858	0.301356907707	-146.674953431	-146.443753197
305	-0.0912229910078	-146.626193515	0.301249342216	-146.609472661	-146.382832954
306	-0.0629952142109	-146.723431985	0.301424999582	-146.98218151	-146.756927928
307	-0.0828733209419	-146.83169604	0.30085805918	-146.811780472	-146.583389743
308	-0.0722305519769	-146.858365381	0.300753453813	-147.094978345	-146.867929588
309	-0.0659822885763	-146.910640126	0.300647039602	-146.845214096	-146.617815708
310	-0.077437572965	-146.967802734	0.300959539633	-146.73725149	-146.518401056
311	-0.0803863479062	-147.035296465	0.300558881258	-146.949229108	-146.721005294
312	-0.067253670411	-147.076261563	0.300806578774	-147.258503803	-147.029868949
313	-0.0657628072584	-147.206088138	0.30074457225	-147.246253311	-147.020106409
314	-0.0619731275719	-147.344251855	0.300771874817	-147.700906206	-147.471249736
315	-0.074270409839	-147.371020775	0.300564638188	-147.529406156	-147.297976501
316	-0.0789660339519	-147.34343341	0.300463651513	-147.329560907	-147.105708606
317	-0.0652317076677	-147.46690378	0.300363322402	-147.719317024	-147.485393431
318	-0.0664578602962	-147.53113046	0.30010411206	-147.565082323	-147.338749932
319	-0.0733724143527	-147.5765988	0.300056414949	-147.189222656	-146.967313108
320	-0.0561329989119	-147.570243689	0.29977450697	-147.648924703	-147.419842796
321	-0.0534374949215	-147.697518816	0.300074836141	-147.619980695	-147.388810762
322	-0.0504945645769	-147.722279333	0.299839144443	-147.751292039	-147.524468058
323	-0.0659765078075	-147.788948302	0.299708059932	-147.825041653	-147.601074589
324	-0.0906521911355	-147.855833583	0.299878783226	-147.841446622	-147.611426921
325	-0.0426708117738	-147.965308488	0.299465296425	-148.163775952	-147.935329141
326	-0.0786237902897	-147.948447749	0.30003157898	-147.944725662	-147.725023139
327	-0.0561697253424	-148.062620729	0.299733552745	-148.358826839	-148.127176794
328	-0.0458080649461	-148.195686742	0.299201151509	-148.302205891	-148.068666974
329	-0.0574442513015	-148.218353362	0.299684704166	-148.156199835	-147.926863345
330	-0.0676383906928	-148.284165234	0.299033059603	-148.527892014	-148.298475533
331	-0.059026407781	-148.331711815	0.299407072412	-148.367885453	-148.144191591
332	-0.0609260983068	-148.385897979	0.299388158165	-148.32706758	-148.097884318
333	-0.0733038247611	-148.519139856	0.299137664029	-148.278165968	-148.057195525
334	-0.0855508657916	-148.516104645	0.2991623348	-148.463852736	-148.23655969
335	-0.0414749538992	-148.590569996	0.299015954419	-148.706527768	-148.480683302
336	-0.0712014220315	-148.709800713	0.299221217789	-148.766248901	-148.531365314
337	-0.0606564692144	-148.755591776	0.299057401325	-148.578185622	-148.360754783
338	-0.0579844284671	-148.763247303	0.298622368355	-149.12905015	-148.893103308
339	-0.065978404826	-148.855229012	0.298514144515	-148.833163267	-148.604343299
340	-0.0404944564449	-148.927327596	0.2985458886	-148.900462676	-148.676138104
341	-0.0457463582702	-148.987221103	0.29847236878	-149.225309119	-148.996040634
342	-0.0576290583868	-149.117761973	0.298362829121	-149.130437785	-148.913268616
343	-0.0742813567236	-149.039584475	0.298477960668	-149.126447397	-148.896936308
344	-0.0605953980847	-149.135619441	0.298353947715	-149.303176542	-149.073096061
345	-0.0568083186749	-149.180320718	0.29862236848	-149.081490809	-148.853340731
346	-0.0781344496027	-149.216880358	0.297931743264	-149.114637049	-148.895592126
347	-0.0286075635489	-149.242363487	0.29832187455	-149.203103348	-148.982203972
348	-0.0582895588303	-149.385466895	0.297782237185	-149.336583857	-149.112758406
349	-0.0411848486824	-149.412508304	0.297966447724	-149.649418934	-149.420608514
350	-0.0597482219575	-149.49416103	0.297616447618	-149.555136624	-149.321222011
351	-0.0479260418261	-149.542870361	0.297712993559	-149.620561909	-149.389259799
352	-0.0611364097379	-149.624669126	0.297640789653	-149.572778671	-149.34096995
353	-0.0502272392093	-149.662144496	0.297747533102	-149.842711406	-149.60566163
354	-0.0618604297105	-149.676501249	0.297347697271	-149.832483938	-149.606373536
355	-0.0530465213111	-149.76533984	0.298143420659	-149.500354092	-149.273815933
