#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
124	0.15834323156	-175.823796476	0.244686019828	-176.047306837	-176.197710002
125	0.141980154915	-175.943858754	0.244388980269	-175.941209483	-176.076155373
126	0.149234231108	-176.113951214	0.244193421273	-176.581415976	-176.693229521
127	0.148731019979	-176.215231282	0.244004605334	-176.324906333	-176.477869933
128	0.147999712508	-176.484205134	0.243847532743	-176.275304622	-176.411531938
129	0.141330034177	-176.598643422	0.243477960794	-176.738943891	-176.86005034
130	0.142235391442	-176.827525181	0.243387171046	-176.401094532	-176.527290241
131	0.152990183677	-176.91275036	0.24320378302	-177.636695862	-177.754401245
132	0.151142606685	-177.00510728	0.243410033113	-177.212107863	-177.33354474
133	0.139021287265	-177.10476726	0.243020888473	-176.98661876	-177.125537515
134	0.16818839277	-177.316685789	0.242915131669	-177.171147472	-177.312864681
135	0.13738342023	-177.456762471	0.243083223575	-177.261375716	-177.404703985
136	0.145549544368	-177.682389533	0.242537335346	-177.918198211	-178.061811782
137	0.148138044195	-177.76347156	0.242569243359	-177.695579069	-177.825097075
138	0.147796177323	-177.757301078	0.242726644905	-177.85933392	-177.998822064
139	0.140842339272	-177.761908225	0.242680098665	-177.600221071	-177.738962343
140	0.14855344838	-177.882346746	0.242548190826	-177.524001722	-177.644855269
141	0.131984831332	-178.044338047	0.242447368597	-177.93672139	-178.068199475
142	0.149731767191	-178.164671827	0.242543421011	-178.072840246	-178.196878655
143	0.143583436821	-178.395554285	0.24230098704	-178.335493276	-178.478219366
144	0.149641832354	-178.493735858	0.242146381548	-178.824785565	-178.933872242
145	0.131410297103	-178.67624832	0.241885197272	-178.776810735	-178.921913659
146	0.147979954082	-178.87781624	0.241293421247	-179.203042999	-179.327346549
147	0.140039202729	-179.151406705	0.241200987179	-178.028086883	-178.195382823
148	0.147226571559	-179.301622497	0.241640460115	-179.633770045	-179.751241755
149	0.156377357042	-179.448881339	0.241480263644	-179.006747748	-179.146779082
150	0.141390612417	-179.327973478	0.241700000214	-179.177332484	-179.297876013
151	0.142732446781	-179.497240432	0.241522861672	-179.712605969	-179.84414878
152	0.138926700992	-179.787128756	0.241624835494	-180.207713128	-180.340228356
153	0.130010693371	-179.935582289	0.241336677639	-179.950929519	-180.094062809
154	0.149621144486	-179.99167301	0.24168009907	-179.591006319	-179.736071562
155	0.137265325692	-180.072012971	0.241533223673	-180.162411383	-180.301084643
156	0.129094524572	-180.241983585	0.241075657936	-179.832234787	-179.97256028
157	0.152141800762	-180.555455876	0.24095328938	-180.090429904	-180.242201813
158	0.142014308994	-180.552631581	0.241120723533	-180.179461894	-180.323721202
159	0.136564215452	-180.971891268	0.240543092113	-181.062601889	-181.184960415
160	0.143174474884	-181.248495425	0.240499177763	-181.021910289	-181.165107224
161	0.138690708625	-181.321186414	0.240675822669	-181.745501324	-181.881923887
162	0.13284576657	-181.509268228	0.240541118305	-181.277002234	-181.422297482
163	0.151978916202	-181.748512603	0.240154769734	-181.911072266	-182.045932966
164	0.141729810396	-181.978866747	0.240116611798	-182.415742763	-182.535235856
165	0.140157592829	-182.126581802	0.240170394904	-182.466468648	-182.600736716
166	0.129322855599	-182.301242637	0.239713486841	-182.601176349	-182.741969415
167	0.140748005944	-182.522889857	0.239649342095	-182.66123628	-182.807297754
168	0.147044610067	-182.553903332	0.239425164587	-182.340911641	-182.456187607
169	0.147239420909	-182.792365546	0.239350822599	-182.520555548	-182.626756482
170	0.130684143126	-183.024443139	0.239033717246	-182.609946645	-182.753899189
171	0.14562172466	-183.301178596	0.238382729982	-183.349101593	-183.476200008
172	0.147579531908	-183.42975575	0.238606414716	-183.818922379	-183.930702932
173	0.141149258848	-183.451435886	0.238781743363	-183.153670197	-183.290089803
174	0.145991767625	-183.631380727	0.238469901399	-184.155890622	-184.26144792
175	0.140483893921	-183.736668522	0.238478618578	-183.772160548	-183.893346765
176	0.142935434755	-184.015480223	0.238001644956	-183.962056273	-184.066617025
177	0.139891997569	-184.257771882	0.237944572646	-184.556551642	-184.676698729
178	0.143869413255	-184.246508669	0.238058881556	-184.146829608	-184.275022415
179	0.143813850621	-184.480754268	0.238138322062	-184.397101605	-184.546624043
180	0.137612104454	-184.655731458	0.237985854996	-184.531663412	-184.666569635
181	0.136244082952	-184.917105807	0.237681249851	-184.836521307	-184.993808038
182	0.155738316331	-185.107985696	0.237448684354	-184.667421092	-184.822917942
183	0.140474432805	-185.181867328	0.237569243406	-185.137880209	-185.290006383
184	0.139526640336	-185.278333482	0.237349506695	-185.268302136	-185.384470421
185	0.128398069007	-185.473879899	0.2374347041	-185.49562081	-185.604107096
186	0.14559475616	-185.697549108	0.237092269957	-185.300583898	-185.444430576
187	0.145386604959	-185.851411907	0.236837006431	-185.546998148	-185.69229451
188	0.141435619248	-185.852101838	0.236683881565	-185.625454873	-185.762609165
189	0.14244511172	-185.901492421	0.236623519737	-185.887758494	-185.98654725
190	0.144180642654	-186.070929856	0.236784374902	-186.053812555	-186.206612505
191	0.134246507018	-186.272443872	0.236513651406	-186.97536452	-187.094867979
192	0.15105831612	-186.377532855	0.236454111871	-186.235873407	-186.371637228
193	0.136642746176	-186.54633705	0.236303618346	-186.437008354	-186.569759666
194	0.142804311017	-186.768044979	0.236264967024	-186.770151286	-186.89103387
195	0.142724666691	-186.800632117	0.23621924347	-186.509605614	-186.644273538
196	0.143840684242	-186.86911071	0.236276644657	-186.905773095	-187.024742013
197	0.143516900394	-187.103590272	0.235910032893	-187.101274061	-187.242924792
198	0.14295369734	-187.168019825	0.236033881464	-187.078906963	-187.224781216
199	0.143589174068	-187.211948923	0.236121381662	-187.314821591	-187.4343327
200	0.136822933677	-187.301588825	0.236009868321	-187.354490369	-187.491959522
201	0.142070226316	-187.652019219	0.235818420915	-187.211426225	-187.360135698
202	0.147114437857	-187.718041033	0.235287664627	-187.486475532	-187.623487705
203	0.124919425667	-187.988897773	0.2353682566	-188.309772814	-188.412836018
204	0.153506289179	-188.210506095	0.234926973754	-187.993789557	-188.149428803
